date,stablecoin,issuer,gecko_id,defillama_asset_id,price_usd,peg_dev,abs_peg_dev,tail_depeg_50bp,tail_depeg_100bp,downside_depeg_50bp,downside_depeg_100bp,premium_50bp,circulating_face_usd,market_cap_usd_est,active_chains_with_supply,market_stress_flag,market_stress_window_ids,market_stress_types,source_price,source_supply,access_date,rule_version,rule_status,provisional_flag,provisional_reason,latest_disclosure_event_id,latest_disclosure_report_date,latest_disclosure_publication_date,days_since_disclosure,stale_disclosure_45d,report_to_publication_lag_days,pilot_rqi_asof,pilot_dii_asof,disclosure_rule_version_asof,disclosure_rule_status_asof,disclosure_asset_confidence_asof,disclosure_manual_review_required_asof,stress_regime_asof,asof_merge_rule,coding_status
2022-11-04,USDC,Circle,usd-coin,2,1.00000216,0.00000216,0.00000216,0,0,0,0,0,41431548465.00,41431637957.14,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,10,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-05,USDC,Circle,usd-coin,2,1.00000073,0.00000073,0.00000073,0,0,0,0,0,41453104098.00,41453134358.77,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,11,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-06,USDC,Circle,usd-coin,2,1.00009762,0.00009762,0.00009762,0,0,0,0,0,41373410739.00,41377449611.36,59,1,CRYPTO_FTX_2022,crypto_native_stress,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,12,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-07,USDC,Circle,usd-coin,2,0.99998667,-0.00001333,0.00001333,0,0,0,0,0,41734994604.00,41734438276.52,59,1,CRYPTO_FTX_2022,crypto_native_stress,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,13,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-08,USDC,Circle,usd-coin,2,1.00008081,0.00008081,0.00008081,0,0,0,0,0,42525674392.00,42529110891.75,59,1,CRYPTO_FTX_2022,crypto_native_stress,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,14,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-09,USDC,Circle,usd-coin,2,1.00008611,0.00008611,0.00008611,0,0,0,0,0,42165618055.00,42169248936.37,59,1,CRYPTO_FTX_2022,crypto_native_stress,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,15,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-10,USDC,Circle,usd-coin,2,1.00120456,0.00120456,0.00120456,0,0,0,0,0,42258336817.00,42309239519.20,59,1,CRYPTO_FTX_2022,crypto_native_stress,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,16,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-11,USDC,Circle,usd-coin,2,0.99983254,-0.00016746,0.00016746,0,0,0,0,0,42874422979.00,42867243228.13,59,1,CRYPTO_FTX_2022,crypto_native_stress,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,17,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-12,USDC,Circle,usd-coin,2,1.00102976,0.00102976,0.00102976,0,0,0,0,0,43379839175.00,43424509998.19,59,1,CRYPTO_FTX_2022,crypto_native_stress,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,18,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-13,USDC,Circle,usd-coin,2,1.00030312,0.00030312,0.00030312,0,0,0,0,0,43522223243.00,43535415699.31,59,1,CRYPTO_FTX_2022,crypto_native_stress,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,19,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-14,USDC,Circle,usd-coin,2,1.00041428,0.00041428,0.00041428,0,0,0,0,0,43486346982.00,43504362505.83,59,1,CRYPTO_FTX_2022,crypto_native_stress,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,20,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-15,USDC,Circle,usd-coin,2,1.0002875,0.0002875,0.0002875,0,0,0,0,0,43528844475.00,43541359017.79,59,1,CRYPTO_FTX_2022,crypto_native_stress,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,21,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-16,USDC,Circle,usd-coin,2,1.00029201,0.00029201,0.00029201,0,0,0,0,0,43840153331.00,43852955094.17,59,1,CRYPTO_FTX_2022,crypto_native_stress,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,22,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-17,USDC,Circle,usd-coin,2,1.00008248,0.00008248,0.00008248,0,0,0,0,0,43798058621.00,43801671084.88,59,1,CRYPTO_FTX_2022,crypto_native_stress,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,23,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-18,USDC,Circle,usd-coin,2,0.99999896,-0.00000104,0.00000104,0,0,0,0,0,43547291118.00,43547245828.82,59,1,CRYPTO_FTX_2022,crypto_native_stress,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,24,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-19,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,43831554253.00,43831554253.00,59,1,CRYPTO_FTX_2022,crypto_native_stress,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,25,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-20,USDC,Circle,usd-coin,2,1.00008682,0.00008682,0.00008682,0,0,0,0,0,43883410857.00,43887220814.73,59,1,CRYPTO_FTX_2022,crypto_native_stress,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,26,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-21,USDC,Circle,usd-coin,2,1.00018009,0.00018009,0.00018009,0,0,0,0,0,43954141549.00,43962057250.35,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_09,2022-09-30,2022-10-25,27,0,25,0.9209,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-22,USDC,Circle,usd-coin,2,1.00026976,0.00026976,0.00026976,0,0,0,0,0,43559070238.00,43570820732.79,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,0,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-23,USDC,Circle,usd-coin,2,0.99996018,-0.00003982,0.00003982,0,0,0,0,0,43574201150.00,43572466025.31,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,1,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-24,USDC,Circle,usd-coin,2,0.99987218,-0.00012782,0.00012782,0,0,0,0,0,43275832443.00,43270300926.10,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,2,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-25,USDC,Circle,usd-coin,2,1.00001927,0.00001927,0.00001927,0,0,0,0,0,43469708298.00,43470545959.28,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,3,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-26,USDC,Circle,usd-coin,2,1.00016916,0.00016916,0.00016916,0,0,0,0,0,43424192993.00,43431538629.49,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,4,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-27,USDC,Circle,usd-coin,2,0.99992583,-0.00007417,0.00007417,0,0,0,0,0,43607738852.00,43604504466.01,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,5,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-28,USDC,Circle,usd-coin,2,1.00015294,0.00015294,0.00015294,0,0,0,0,0,43747949613.00,43754640424.41,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,6,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-29,USDC,Circle,usd-coin,2,1.00008682,0.00008682,0.00008682,0,0,0,0,0,43221410167.00,43225162649.83,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,7,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-11-30,USDC,Circle,usd-coin,2,1.00010096,0.00010096,0.00010096,0,0,0,0,0,42847513806.00,42851839690.99,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,8,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-01,USDC,Circle,usd-coin,2,1.00000893,0.00000893,0.00000893,0,0,0,0,0,42778797664.00,42779179678.66,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,9,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-02,USDC,Circle,usd-coin,2,0.99998305,-0.00001695,0.00001695,0,0,0,0,0,42632240046.00,42631517429.53,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,10,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-03,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,42773580768.00,42773580768.00,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,11,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-04,USDC,Circle,usd-coin,2,1.00007566,0.00007566,0.00007566,0,0,0,0,0,42885392478.00,42888637186.79,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,12,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-05,USDC,Circle,usd-coin,2,1.00000078,0.00000078,0.00000078,0,0,0,0,0,43014379935.00,43014413486.22,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,13,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-06,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,42722709227.00,42722709227.00,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,14,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-07,USDC,Circle,usd-coin,2,0.99996915,-0.00003085,0.00003085,0,0,0,0,0,42583262153.00,42581948459.36,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,15,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-08,USDC,Circle,usd-coin,2,0.99998201,-0.00001799,0.00001799,0,0,0,0,0,42371272064.00,42370509804.82,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,16,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-09,USDC,Circle,usd-coin,2,1.00002626,0.00002626,0.00002626,0,0,0,0,0,42332537244.00,42333648896.43,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,17,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-10,USDC,Circle,usd-coin,2,0.99992538,-0.00007462,0.00007462,0,0,0,0,0,42286679964.00,42283524531.94,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,18,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-11,USDC,Circle,usd-coin,2,1.00000947,0.00000947,0.00000947,0,0,0,0,0,42329723400.00,42330124262.48,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,19,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-12,USDC,Circle,usd-coin,2,1.00005607,0.00005607,0.00005607,0,0,0,0,0,42340982558.00,42343356616.89,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,20,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-13,USDC,Circle,usd-coin,2,1.00000312,0.00000312,0.00000312,0,0,0,0,0,42113786081.00,42113917476.01,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,21,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-14,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,44666185398.00,44666185398.00,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,22,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-15,USDC,Circle,usd-coin,2,1.00003239,0.00003239,0.00003239,0,0,0,0,0,44728188414.00,44729637160.02,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,23,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-16,USDC,Circle,usd-coin,2,1.00003671,0.00003671,0.00003671,0,0,0,0,0,44616272843.00,44617910706.38,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,24,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-17,USDC,Circle,usd-coin,2,0.99994853,-0.00005147,0.00005147,0,0,0,0,0,44385390705.00,44383106188.94,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,25,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-12-18,USDC,Circle,usd-coin,2,1.00010524,0.00010524,0.00010524,0,0,0,0,0,44430630730.00,44435306609.58,59,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_10,2022-10-31,2022-11-22,26,0,22,0.9225,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,0,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
