date,stablecoin,issuer,gecko_id,defillama_asset_id,price_usd,peg_dev,abs_peg_dev,tail_depeg_50bp,tail_depeg_100bp,downside_depeg_50bp,downside_depeg_100bp,premium_50bp,circulating_face_usd,market_cap_usd_est,active_chains_with_supply,market_stress_flag,market_stress_window_ids,market_stress_types,source_price,source_supply,access_date,rule_version,rule_status,provisional_flag,provisional_reason
2023-07-03,USDP,Paxos,paxos-standard,11,1.001,0.001,0.001,0,0,0,0,0,986890936.00,987877826.94,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-04,USDP,Paxos,paxos-standard,11,1.001,0.001,0.001,0,0,0,0,0,938552716.00,939491268.72,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-05,USDP,Paxos,paxos-standard,11,1.001,0.001,0.001,0,0,0,0,0,938552716.00,939491268.72,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-06,USDP,Paxos,paxos-standard,11,0.999368,-0.000632,0.000632,0,0,0,0,0,933552716.00,932962710.68,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-07,USDP,Paxos,paxos-standard,11,0.999979,-0.000021,0.000021,0,0,0,0,0,828868562.00,828851155.76,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-08,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,768552716.00,768552716.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-09,USDP,Paxos,paxos-standard,11,0.999123,-0.000877,0.000877,0,0,0,0,0,768552716.00,767878695.27,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-10,USDP,Paxos,paxos-standard,11,0.996351,-0.003649,0.003649,0,0,0,0,0,768552716.00,765748267.14,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-11,USDP,Paxos,paxos-standard,11,0.999946,-0.000054,0.000054,0,0,0,0,0,718636101.00,718597294.65,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-12,USDP,Paxos,paxos-standard,11,1.001,0.001,0.001,0,0,0,0,0,661654230.00,662315884.23,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-13,USDP,Paxos,paxos-standard,11,0.99989,-0.00011,0.00011,0,0,0,0,0,616553331.00,616485510.13,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-14,USDP,Paxos,paxos-standard,11,0.9998,-0.0002,0.0002,0,0,0,0,0,566626099.00,566512773.78,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-15,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,561714309.00,561714309.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-16,USDP,Paxos,paxos-standard,11,1.002,0.002,0.002,0,0,0,0,0,561714309.00,562837737.62,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-17,USDP,Paxos,paxos-standard,11,1.001,0.001,0.001,0,0,0,0,0,561714309.00,562276023.31,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-18,USDP,Paxos,paxos-standard,11,1.001,0.001,0.001,0,0,0,0,0,561714309.00,562276023.31,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-19,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,561714309.00,561714309.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-20,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,561714309.00,561714309.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-21,USDP,Paxos,paxos-standard,11,0.998771,-0.001229,0.001229,0,0,0,0,0,549583263.00,548907825.17,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-22,USDP,Paxos,paxos-standard,11,1.001,0.001,0.001,0,0,0,0,0,549583263.00,550132846.26,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-23,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,549583263.00,549583263.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-24,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,549583263.00,549583263.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-25,USDP,Paxos,paxos-standard,11,0.999243,-0.000757,0.000757,0,0,0,0,0,549583263.00,549167228.47,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-26,USDP,Paxos,paxos-standard,11,0.99922,-0.00078,0.00078,0,0,0,0,0,549583263.00,549154588.05,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-27,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,549583263.00,549583263.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-28,USDP,Paxos,paxos-standard,11,0.999893,-0.000107,0.000107,0,0,0,0,0,549583263.00,549524457.59,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-29,USDP,Paxos,paxos-standard,11,1.002,0.002,0.002,0,0,0,0,0,549583263.00,550682429.53,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-30,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,549583263.00,549583263.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-07-31,USDP,Paxos,paxos-standard,11,0.999238,-0.000762,0.000762,0,0,0,0,0,549583263.00,549164480.55,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-01,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,549583263.00,549583263.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-02,USDP,Paxos,paxos-standard,11,0.999834,-0.000166,0.000166,0,0,0,0,0,544567368.00,544476969.82,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-03,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,534581519.00,534581519.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-04,USDP,Paxos,paxos-standard,11,1.01,0.01,0.01,1,1,0,0,1,509126615.00,514217881.15,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-05,USDP,Paxos,paxos-standard,11,0.999725,-0.000275,0.000275,0,0,0,0,0,507056423.00,506916982.48,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-06,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,507056423.00,507056423.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-07,USDP,Paxos,paxos-standard,11,0.99963,-0.00037,0.00037,0,0,0,0,0,507056423.00,506868812.12,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-08,USDP,Paxos,paxos-standard,11,0.999758,-0.000242,0.000242,0,0,0,0,0,507056423.00,506933715.35,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-09,USDP,Paxos,paxos-standard,11,0.999931,-0.000069,0.000069,0,0,0,0,0,511100005.00,511064739.10,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-10,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,511100005.00,511100005.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-11,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,506100005.00,506100005.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-12,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,506100005.00,506100005.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-13,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,506100005.00,506100005.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-14,USDP,Paxos,paxos-standard,11,0.999718,-0.000282,0.000282,0,0,0,0,0,506100005.00,505957284.80,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-15,USDP,Paxos,paxos-standard,11,0.999544,-0.000456,0.000456,0,0,0,0,0,506100005.00,505869223.40,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-16,USDP,Paxos,paxos-standard,11,0.999772,-0.000228,0.000228,0,0,0,0,0,506100005.00,505984614.20,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-17,USDP,Paxos,paxos-standard,11,0.998126,-0.001874,0.001874,0,0,0,0,0,506100005.00,505151573.59,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-18,USDP,Paxos,paxos-standard,11,1.001,0.001,0.001,0,0,0,0,0,506100005.00,506606105.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-19,USDP,Paxos,paxos-standard,11,0.999982,-0.000018,0.000018,0,0,0,0,0,506100005.00,506090895.20,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-20,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,506100005.00,506100005.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-21,USDP,Paxos,paxos-standard,11,0.99811,-0.00189,0.00189,0,0,0,0,0,506100005.00,505143475.99,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-22,USDP,Paxos,paxos-standard,11,1.002,0.002,0.002,0,0,0,0,0,507700446.00,508715846.89,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-23,USDP,Paxos,paxos-standard,11,1.003,0.003,0.003,0,0,0,0,0,508796841.00,510323231.52,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-24,USDP,Paxos,paxos-standard,11,0.999546,-0.000454,0.000454,0,0,0,0,0,508796841.00,508565847.23,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-25,USDP,Paxos,paxos-standard,11,0.998921,-0.001079,0.001079,0,0,0,0,0,508796841.00,508247849.21,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-26,USDP,Paxos,paxos-standard,11,1.001,0.001,0.001,0,0,0,0,0,510215145.00,510725360.14,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-27,USDP,Paxos,paxos-standard,11,0.999121,-0.000879,0.000879,0,0,0,0,0,510215145.00,509766665.89,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-28,USDP,Paxos,paxos-standard,11,1,0,0,0,0,0,0,0,510215145.00,510215145.00,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-29,USDP,Paxos,paxos-standard,11,0.998268,-0.001732,0.001732,0,0,0,0,0,508811831.00,507930568.91,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-30,USDP,Paxos,paxos-standard,11,0.999074,-0.000926,0.000926,0,0,0,0,0,508811831.00,508340671.24,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-08-31,USDP,Paxos,paxos-standard,11,0.999707,-0.000293,0.000293,0,0,0,0,0,505170765.00,505022749.97,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-09-01,USDP,Paxos,paxos-standard,11,0.999636,-0.000364,0.000364,0,0,0,0,0,505170765.00,504986882.84,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-09-02,USDP,Paxos,paxos-standard,11,1.001,0.001,0.001,0,0,0,0,0,492249842.00,492742091.84,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-09-03,USDP,Paxos,paxos-standard,11,1.001,0.001,0.001,0,0,0,0,0,488345990.00,488834335.99,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-09-04,USDP,Paxos,paxos-standard,11,0.999151,-0.000849,0.000849,0,0,0,0,0,488345990.00,487931384.25,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-09-05,USDP,Paxos,paxos-standard,11,0.998473,-0.001527,0.001527,0,0,0,0,0,488345990.00,487600285.67,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-09-06,USDP,Paxos,paxos-standard,11,0.998697,-0.001303,0.001303,0,0,0,0,0,500381602.00,499729604.77,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-09-07,USDP,Paxos,paxos-standard,11,0.999667,-0.000333,0.000333,0,0,0,0,0,500381602.00,500214974.93,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-09-08,USDP,Paxos,paxos-standard,11,0.999912,-0.000088,0.000088,0,0,0,0,0,500381602.00,500337568.42,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2023-09-09,USDP,Paxos,paxos-standard,11,0.999869,-0.000131,0.000131,0,0,0,0,0,500381602.00,500316052.01,2,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
